Vetor original Vet:
Elememto Vet[63014]= 40081
Elememto Vet[63015]= 28647
Elememto Vet[63016]= 7676
Elememto Vet[63017]= 20868
Elememto Vet[63018]= 32391
Elememto Vet[63019]= 36151
Elememto Vet[63020]= 29737
Elememto Vet[63021]= 29236
Elememto Vet[63022]= 29328
Elememto Vet[63023]= 45704
Elememto Vet[63024]= 19277
Elememto Vet[63025]= 22476
Elememto Vet[63026]= 37077
Elememto Vet[63027]= 4559
Elememto Vet[63028]= 46980
Elememto Vet[63029]= 31275
Elememto Vet[63030]= 32349
Elememto Vet[63031]= 19105
Elememto Vet[63032]= 34247
Elememto Vet[63033]= 35909
Elememto Vet[63034]= 30014
Elememto Vet[63035]= 14245
Elememto Vet[63036]= 33366
Elememto Vet[63037]= 27720
Elememto Vet[63038]= 18500
Elememto Vet[63039]= 19555
Elememto Vet[63040]= 45833
Elememto Vet[63041]= 12666
Elememto Vet[63042]= 14691
Elememto Vet[63043]= 29769
Elememto Vet[63044]= 27390
Elememto Vet[63045]= 20250
Elememto Vet[63046]= 3573
Elememto Vet[63047]= 29398
Elememto Vet[63048]= 36574
Elememto Vet[63049]= 28539
Elememto Vet[63050]= 12911
Elememto Vet[63051]= 37080
Elememto Vet[63052]= 6137
Elememto Vet[63053]= 10110
Elememto Vet[63054]= 17582
Elememto Vet[63055]= 20604
Elememto Vet[63056]= 6279
Elememto Vet[63057]= 13270
Elememto Vet[63058]= 44468
Elememto Vet[63059]= 23185
Elememto Vet[63060]= 37543
Elememto Vet[63061]= 31170
Elememto Vet[63062]= 31035
Elememto Vet[63063]= 24241
Elememto Vet[63064]= 8738
Elememto Vet[63065]= 21737
Elememto Vet[63066]= 32779
Elememto Vet[63067]= 12865
Elememto Vet[63068]= 10053
Elememto Vet[63069]= 26198
Elememto Vet[63070]= 20765
Elememto Vet[63071]= 11845
Elememto Vet[63072]= 12458
Elememto Vet[63073]= 25761
Elememto Vet[63074]= 46708
Elememto Vet[63075]= 32805
Elememto Vet[63076]= 21039
Elememto Vet[63077]= 14646
Elememto Vet[63078]= 30927
Elememto Vet[63079]= 30439
Elememto Vet[63080]= 44175
Elememto Vet[63081]= 42077
Elememto Vet[63082]= 30222
Elememto Vet[63083]= 34477
Elememto Vet[63084]= 40934
Elememto Vet[63085]= 22320
Elememto Vet[63086]= 30080
Elememto Vet[63087]= 30497
Elememto Vet[63088]= 28958
Elememto Vet[63089]= 37976
Elememto Vet[63090]= 20184
Elememto Vet[63091]= 34245
Elememto Vet[63092]= 32712
Elememto Vet[63093]= 7652
Elememto Vet[63094]= 25584
Elememto Vet[63095]= 24995
Elememto Vet[63096]= 32024
Elememto Vet[63097]= 26518
Elememto Vet[63098]= 7085
Elememto Vet[63099]= 22412
Elememto Vet[63100]= 42001
Elememto Vet[63101]= 46717
Elememto Vet[63102]= 22633
Elememto Vet[63103]= 32908
Elememto Vet[63104]= 33305
Elememto Vet[63105]= 32607
Elememto Vet[63106]= 13020
Elememto Vet[63107]= 41186
Elememto Vet[63108]= 28446
Elememto Vet[63109]= 17995
Elememto Vet[63110]= 7325
Elememto Vet[63111]= 14232
Elememto Vet[63112]= 33101
Elememto Vet[63113]= 15622
Elememto Vet[63114]= 14563
Elememto Vet[63115]= 36930
Elememto Vet[63116]= 38594
Elememto Vet[63117]= 20156
Elememto Vet[63118]= 28280
Elememto Vet[63119]= 1351
Elememto Vet[63120]= 19605
Elememto Vet[63121]= 28710
Elememto Vet[63122]= 32881
Elememto Vet[63123]= 24299
Elememto Vet[63124]= 25365
Elememto Vet[63125]= 15565
Elememto Vet[63126]= 12472
Elememto Vet[63127]= 20213
Elememto Vet[63128]= 29901
Elememto Vet[63129]= 39708
Elememto Vet[63130]= 47860
Elememto Vet[63131]= 7418
Elememto Vet[63132]= 15593
Elememto Vet[63133]= 6559
Elememto Vet[63134]= 34716
Elememto Vet[63135]= 37234
Elememto Vet[63136]= 39811
Elememto Vet[63137]= 33401
Elememto Vet[63138]= 29736
Elememto Vet[63139]= 25087
Elememto Vet[63140]= 10571
Elememto Vet[63141]= 22154
Elememto Vet[63142]= 14561
Elememto Vet[63143]= 44315
Elememto Vet[63144]= 12760
Elememto Vet[63145]= 20553
Elememto Vet[63146]= 8317
Elememto Vet[63147]= 39191
Elememto Vet[63148]= 15722
Elememto Vet[63149]= 4515
Elememto Vet[63150]= 35782
Elememto Vet[63151]= 5743
Elememto Vet[63152]= 22647
Elememto Vet[63153]= 12490
Elememto Vet[63154]= 6304
Elememto Vet[63155]= 12673
Elememto Vet[63156]= 44546
Elememto Vet[63157]= 33777
Elememto Vet[63158]= 27737
Elememto Vet[63159]= 8745
Elememto Vet[63160]= 40302
Elememto Vet[63161]= 16300
Elememto Vet[63162]= 36193
Elememto Vet[63163]= 11786
Elememto Vet[63164]= 17217
Elememto Vet[63165]= 21304
Elememto Vet[63166]= 15926
Elememto Vet[63167]= 18876
Elememto Vet[63168]= 15117
Elememto Vet[63169]= 21546
Elememto Vet[63170]= 21450
Elememto Vet[63171]= 39152
Elememto Vet[63172]= 11142
Elememto Vet[63173]= 36211
Elememto Vet[63174]= 20589
Elememto Vet[63175]= 39312
Elememto Vet[63176]= 35777
Elememto Vet[63177]= 45478
Elememto Vet[63178]= 26189
Elememto Vet[63179]= 22176
Elememto Vet[63180]= 23391
Elememto Vet[63181]= 22897
Elememto Vet[63182]= 27881
Elememto Vet[63183]= 17945
Elememto Vet[63184]= 6536
Elememto Vet[63185]= 21433
Elememto Vet[63186]= 26342
Elememto Vet[63187]= 18699
Elememto Vet[63188]= 48667
Elememto Vet[63189]= 37759
Elememto Vet[63190]= 35084
Elememto Vet[63191]= 22207
Elememto Vet[63192]= 37327
Elememto Vet[63193]= 28518
Elememto Vet[63194]= 32546
Elememto Vet[63195]= 12187
Elememto Vet[63196]= 29861
Elememto Vet[63197]= 11628
Elememto Vet[63198]= 21780
Elememto Vet[63199]= 30629
Elememto Vet[63200]= 38965
Elememto Vet[63201]= 30008
Elememto Vet[63202]= 40433
Elememto Vet[63203]= 17393
Elememto Vet[63204]= 22190
Elememto Vet[63205]= 20950
Elememto Vet[63206]= 22730
Elememto Vet[63207]= 47223
Elememto Vet[63208]= 42632
Elememto Vet[63209]= 13469
Elememto Vet[63210]= 31187
Elememto Vet[63211]= 10009
Elememto Vet[63212]= 16066
Elememto Vet[63213]= 29593
Elememto Vet[63214]= 29875
Elememto Vet[63215]= 44996
Elememto Vet[63216]= 31237
Elememto Vet[63217]= 18722
Elememto Vet[63218]= 28880
Elememto Vet[63219]= 28932
Elememto Vet[63220]= 32305
Elememto Vet[63221]= 37447
Elememto Vet[63222]= 20551
Elememto Vet[63223]= 26679
Elememto Vet[63224]= 8909
Elememto Vet[63225]= 15817
Elememto Vet[63226]= 35243
Elememto Vet[63227]= 19757
Elememto Vet[63228]= 7144
Elememto Vet[63229]= 27577
Elememto Vet[63230]= 11190
Elememto Vet[63231]= 16544
Elememto Vet[63232]= 25562
Elememto Vet[63233]= 19421
Elememto Vet[63234]= 42352
Elememto Vet[63235]= 14451
Elememto Vet[63236]= 37443
Elememto Vet[63237]= 32065
Elememto Vet[63238]= 40640
Elememto Vet[63239]= 16048
Elememto Vet[63240]= 25500
Elememto Vet[63241]= 11436
Elememto Vet[63242]= 17389
Elememto Vet[63243]= 16372
Elememto Vet[63244]= 12051
Elememto Vet[63245]= 25501
Elememto Vet[63246]= 30896
Elememto Vet[63247]= 11167
Elememto Vet[63248]= 32434
Elememto Vet[63249]= 2006
Elememto Vet[63250]= 37665
Elememto Vet[63251]= 29936
Elememto Vet[63252]= 38341
Elememto Vet[63253]= 6614
Elememto Vet[63254]= 16775
Elememto Vet[63255]= 38240
Elememto Vet[63256]= 42982
Elememto Vet[63257]= 29797
Elememto Vet[63258]= 37512
Elememto Vet[63259]= 31793
Elememto Vet[63260]= 16519
Elememto Vet[63261]= 34736
Elememto Vet[63262]= 27537
Elememto Vet[63263]= 32815
Elememto Vet[63264]= 21883
Elememto Vet[63265]= 38284
Elememto Vet[63266]= 29474
Elememto Vet[63267]= 33272
Elememto Vet[63268]= 36790
Elememto Vet[63269]= 49271
Elememto Vet[63270]= 6107
Elememto Vet[63271]= 43785
Elememto Vet[63272]= 19773
Elememto Vet[63273]= 27990
Elememto Vet[63274]= 13340
Elememto Vet[63275]= 36018
Elememto Vet[63276]= 10720
Elememto Vet[63277]= 42583
Elememto Vet[63278]= 25172
Elememto Vet[63279]= 7966
Elememto Vet[63280]= 37321
Elememto Vet[63281]= 15537
Elememto Vet[63282]= 36885
Elememto Vet[63283]= 41037
Elememto Vet[63284]= 26886
Elememto Vet[63285]= 39665
Elememto Vet[63286]= 37467
Elememto Vet[63287]= 21274
Elememto Vet[63288]= 32574
Elememto Vet[63289]= 13308
Elememto Vet[63290]= 3211
Elememto Vet[63291]= 40503
Elememto Vet[63292]= 27140
Elememto Vet[63293]= 36544
Elememto Vet[63294]= 26334
Elememto Vet[63295]= 18396
Elememto Vet[63296]= 28299
Elememto Vet[63297]= 33396
Elememto Vet[63298]= 23003
Elememto Vet[63299]= 25102
Elememto Vet[63300]= 27798
Elememto Vet[63301]= 29958
Elememto Vet[63302]= 33690
Elememto Vet[63303]= 30131
Elememto Vet[63304]= 17628
Elememto Vet[63305]= 18969
Elememto Vet[63306]= 16514
Elememto Vet[63307]= 29233
Elememto Vet[63308]= 16540
Elememto Vet[63309]= 33436
Elememto Vet[63310]= 36302
Elememto Vet[63311]= 39036
Elememto Vet[63312]= 47120
Elememto Vet[63313]= 24198
Elememto Vet[63314]= 17521
Elememto Vet[63315]= 31563
Elememto Vet[63316]= 26982
Elememto Vet[63317]= 44837
Elememto Vet[63318]= 35894
Elememto Vet[63319]= 40165
Elememto Vet[63320]= 15620
Elememto Vet[63321]= 17948
Elememto Vet[63322]= 25571
Elememto Vet[63323]= 41486
Elememto Vet[63324]= 23693
Elememto Vet[63325]= 17514
Elememto Vet[63326]= 18194
Elememto Vet[63327]= 15644
Elememto Vet[63328]= 40089
Elememto Vet[63329]= 1558
Elememto Vet[63330]= 26904
Elememto Vet[63331]= 44580
Elememto Vet[63332]= 36964
Elememto Vet[63333]= 15980
Elememto Vet[63334]= 27504
Elememto Vet[63335]= 9249
Elememto Vet[63336]= 25081
Elememto Vet[63337]= 38517
Elememto Vet[63338]= 22686
Elememto Vet[63339]= 8000
Elememto Vet[63340]= 30582
Elememto Vet[63341]= 31724
Elememto Vet[63342]= 39580
Elememto Vet[63343]= 32044
Elememto Vet[63344]= 7957
Elememto Vet[63345]= 23941
Elememto Vet[63346]= 29296
Elememto Vet[63347]= 22539
Elememto Vet[63348]= 29810
Elememto Vet[63349]= 14833
Elememto Vet[63350]= 27462
Elememto Vet[63351]= 29923
Elememto Vet[63352]= 14520
Elememto Vet[63353]= 33173
Elememto Vet[63354]= 20144
Elememto Vet[63355]= 28645
Elememto Vet[63356]= 42566
Elememto Vet[63357]= 41533
Elememto Vet[63358]= 43099
Elememto Vet[63359]= 15215
Elememto Vet[63360]= 23155
Elememto Vet[63361]= 22338
Elememto Vet[63362]= 12379
Elememto Vet[63363]= 11886
Elememto Vet[63364]= 26943
Elememto Vet[63365]= 18126
Elememto Vet[63366]= 17643
Elememto Vet[63367]= 25741
Elememto Vet[63368]= 29218
Elememto Vet[63369]= 25242
Elememto Vet[63370]= 8701
Elememto Vet[63371]= 32609
Elememto Vet[63372]= 38380
Elememto Vet[63373]= 5571
Elememto Vet[63374]= 10304
Elememto Vet[63375]= 26801
Elememto Vet[63376]= 33190
Elememto Vet[63377]= 29645
Elememto Vet[63378]= 13191
Elememto Vet[63379]= 33293
Elememto Vet[63380]= 29949
Elememto Vet[63381]= 9591
Elememto Vet[63382]= 12044
Elememto Vet[63383]= 4929
Elememto Vet[63384]= 18904
Elememto Vet[63385]= 31208
Elememto Vet[63386]= 31861
Elememto Vet[63387]= 32049
Elememto Vet[63388]= 20139
Elememto Vet[63389]= 30970
Elememto Vet[63390]= 27194
Elememto Vet[63391]= 21601
Elememto Vet[63392]= 24476
Elememto Vet[63393]= 8070
Elememto Vet[63394]= 16164
Elememto Vet[63395]= 28264
Elememto Vet[63396]= 39768
Elememto Vet[63397]= 12715
Elememto Vet[63398]= 37595
Elememto Vet[63399]= 32702
Elememto Vet[63400]= 39450
Elememto Vet[63401]= 19451
Elememto Vet[63402]= 39269
Elememto Vet[63403]= 32276
Elememto Vet[63404]= 9938
Elememto Vet[63405]= 36948
Elememto Vet[63406]= 39307
Elememto Vet[63407]= 11411
Elememto Vet[63408]= 37876
Elememto Vet[63409]= 21728
Elememto Vet[63410]= 22323
Elememto Vet[63411]= 15920
Elememto Vet[63412]= 20275
Elememto Vet[63413]= 21815
Elememto Vet[63414]= 22279
Elememto Vet[63415]= 29569
Elememto Vet[63416]= 35639
Elememto Vet[63417]= 32578
Elememto Vet[63418]= 21180
Elememto Vet[63419]= 43900
Elememto Vet[63420]= 22174
Elememto Vet[63421]= 16945
Elememto Vet[63422]= 27695
Elememto Vet[63423]= 11621
Elememto Vet[63424]= 25490
Elememto Vet[63425]= 24486
Elememto Vet[63426]= 9459
Elememto Vet[63427]= 15588
Elememto Vet[63428]= 20863
Elememto Vet[63429]= 22670
Elememto Vet[63430]= 38081
Elememto Vet[63431]= 41966
Elememto Vet[63432]= 10095
Elememto Vet[63433]= 23587
Elememto Vet[63434]= 25696
Elememto Vet[63435]= 34520
Elememto Vet[63436]= 27395
Elememto Vet[63437]= 14608
Elememto Vet[63438]= 17418
Elememto Vet[63439]= 44616
Elememto Vet[63440]= 38769
Elememto Vet[63441]= 11674
Elememto Vet[63442]= 25347
Elememto Vet[63443]= 39748
Elememto Vet[63444]= 12600
Elememto Vet[63445]= 9745
Elememto Vet[63446]= 42505
Elememto Vet[63447]= 21620
Elememto Vet[63448]= 35426
Elememto Vet[63449]= 28441
Elememto Vet[63450]= 36428
Elememto Vet[63451]= 27033
Elememto Vet[63452]= 2287
Elememto Vet[63453]= 33968
Elememto Vet[63454]= 20746
Elememto Vet[63455]= 24236
Elememto Vet[63456]= 7637
Elememto Vet[63457]= 16685
Elememto Vet[63458]= 11766
Elememto Vet[63459]= 23408
Elememto Vet[63460]= 27795
Elememto Vet[63461]= 27709
Elememto Vet[63462]= 18124
Elememto Vet[63463]= 22160
Elememto Vet[63464]= 29938
Elememto Vet[63465]= 26260
Elememto Vet[63466]= 29296
Elememto Vet[63467]= 34093
Elememto Vet[63468]= 27986
Elememto Vet[63469]= 18820
Elememto Vet[63470]= 4398
Elememto Vet[63471]= 17919
Elememto Vet[63472]= 14763
Elememto Vet[63473]= 12671
Elememto Vet[63474]= 28778
Elememto Vet[63475]= 25803
Elememto Vet[63476]= 17036
Elememto Vet[63477]= 16084
Elememto Vet[63478]= 20893
Elememto Vet[63479]= 11000
Elememto Vet[63480]= 11293
Elememto Vet[63481]= 37624
Elememto Vet[63482]= 38064
Elememto Vet[63483]= 8118
Elememto Vet[63484]= 10700
Elememto Vet[63485]= 33786
Elememto Vet[63486]= 11865
Elememto Vet[63487]= 34564
Elememto Vet[63488]= 17893
Elememto Vet[63489]= 31471
Elememto Vet[63490]= 13215
Elememto Vet[63491]= 40831
Elememto Vet[63492]= 38756
Elememto Vet[63493]= 17989
Elememto Vet[63494]= 12910
Elememto Vet[63495]= 21286
Elememto Vet[63496]= 6690
Elememto Vet[63497]= 2242
Elememto Vet[63498]= 32007
Elememto Vet[63499]= 25749
Elememto Vet[63500]= 30015
Elememto Vet[63501]= 17713
Elememto Vet[63502]= 41081
Elememto Vet[63503]= 21128
Elememto Vet[63504]= 46450
Elememto Vet[63505]= 24061
Elememto Vet[63506]= 2965
Elememto Vet[63507]= 26179
Elememto Vet[63508]= 41996
Elememto Vet[63509]= 16304
Elememto Vet[63510]= 9017
Elememto Vet[63511]= 46556
Elememto Vet[63512]= 32243
Elememto Vet[63513]= 32352
Elememto Vet[63514]= 5480
Elememto Vet[63515]= 17223
Elememto Vet[63516]= 2728
Elememto Vet[63517]= 16443
Elememto Vet[63518]= 11662
Elememto Vet[63519]= 14332
Elememto Vet[63520]= 20466
Elememto Vet[63521]= 15641
Elememto Vet[63522]= 31615
Elememto Vet[63523]= 38033
Elememto Vet[63524]= 14707
Elememto Vet[63525]= 19830
Elememto Vet[63526]= 35299
Elememto Vet[63527]= 20107
Elememto Vet[63528]= 27439
Elememto Vet[63529]= 19511
Elememto Vet[63530]= 26211
Elememto Vet[63531]= 37005
Elememto Vet[63532]= 34552
Elememto Vet[63533]= 13881
Elememto Vet[63534]= 18296
Elememto Vet[63535]= 26819
Elememto Vet[63536]= 16118
Elememto Vet[63537]= 22868
Elememto Vet[63538]= 33799
Elememto Vet[63539]= 27436
Elememto Vet[63540]= 32056
Elememto Vet[63541]= 22038
Elememto Vet[63542]= 22283
Elememto Vet[63543]= 28834
Elememto Vet[63544]= 22374
Elememto Vet[63545]= 19314
Elememto Vet[63546]= 18071
Elememto Vet[63547]= 13784
Elememto Vet[63548]= 42432
Elememto Vet[63549]= 18153
Elememto Vet[63550]= 44585
Elememto Vet[63551]= 23129
Elememto Vet[63552]= 15727
Elememto Vet[63553]= 33229
Elememto Vet[63554]= 22627
Elememto Vet[63555]= 16258
Elememto Vet[63556]= 30446
Elememto Vet[63557]= 9553
Elememto Vet[63558]= 39408
Elememto Vet[63559]= 33857
Elememto Vet[63560]= 18827
Elememto Vet[63561]= 18374
Elememto Vet[63562]= 26613
Elememto Vet[63563]= 29848
Elememto Vet[63564]= 28831
Elememto Vet[63565]= 23754
Elememto Vet[63566]= 13039
Elememto Vet[63567]= 26494
Elememto Vet[63568]= 6058
Elememto Vet[63569]= 8438
Elememto Vet[63570]= 43326
Elememto Vet[63571]= 16134
Elememto Vet[63572]= 31795
Elememto Vet[63573]= 22597
Elememto Vet[63574]= 27793
Elememto Vet[63575]= 37753
Elememto Vet[63576]= 38552
Elememto Vet[63577]= 36270
Elememto Vet[63578]= 22460
Elememto Vet[63579]= 26171
Elememto Vet[63580]= 36823
Elememto Vet[63581]= 4495
Elememto Vet[63582]= 2313
Elememto Vet[63583]= 32676
Elememto Vet[63584]= 31720
Elememto Vet[63585]= 15501
Elememto Vet[63586]= 22989
Elememto Vet[63587]= 28454
Elememto Vet[63588]= 15864
Elememto Vet[63589]= 11780
Elememto Vet[63590]= 38097
Elememto Vet[63591]= 13930
Elememto Vet[63592]= 33475
Elememto Vet[63593]= 35741
Elememto Vet[63594]= 11756
Elememto Vet[63595]= 31796
Elememto Vet[63596]= 31158
Elememto Vet[63597]= 15460
Elememto Vet[63598]= 29976
Elememto Vet[63599]= 27195
Elememto Vet[63600]= 43464
Elememto Vet[63601]= 26721
Elememto Vet[63602]= 36363
Elememto Vet[63603]= 11602
Elememto Vet[63604]= 34092
Elememto Vet[63605]= 29614
Elememto Vet[63606]= 25421
Elememto Vet[63607]= 25556
Elememto Vet[63608]= 20407
Elememto Vet[63609]= 20979
Elememto Vet[63610]= 11877
Elememto Vet[63611]= 15519
Elememto Vet[63612]= 17195
Elememto Vet[63613]= 25517
Elememto Vet[63614]= 24830
Elememto Vet[63615]= 18098
Elememto Vet[63616]= 34350
Elememto Vet[63617]= 38626
Elememto Vet[63618]= 3900
Elememto Vet[63619]= 27562
Elememto Vet[63620]= 12992
Elememto Vet[63621]= 21762
Elememto Vet[63622]= 18249
Elememto Vet[63623]= 8324
Elememto Vet[63624]= 29097
Elememto Vet[63625]= 13616
Elememto Vet[63626]= 27417
Elememto Vet[63627]= 37600
Elememto Vet[63628]= 8136
Elememto Vet[63629]= 39898
Elememto Vet[63630]= 47801
Elememto Vet[63631]= 3193
Elememto Vet[63632]= 31255
Elememto Vet[63633]= 23669
Elememto Vet[63634]= 14332
Elememto Vet[63635]= 33168
Elememto Vet[63636]= 33523
Elememto Vet[63637]= 18560
Elememto Vet[63638]= 15039
Elememto Vet[63639]= 37694
Elememto Vet[63640]= 23108
Elememto Vet[63641]= 11202
Elememto Vet[63642]= 1878
Elememto Vet[63643]= 27429
Elememto Vet[63644]= 21629
Elememto Vet[63645]= 19127
Elememto Vet[63646]= 38281
Elememto Vet[63647]= 2817
Elememto Vet[63648]= 20593
Elememto Vet[63649]= 20035
Elememto Vet[63650]= 2096
Elememto Vet[63651]= 35458
Elememto Vet[63652]= 32789
Elememto Vet[63653]= 45193
Elememto Vet[63654]= 9957
Elememto Vet[63655]= 30576
Elememto Vet[63656]= 27244
Elememto Vet[63657]= 19979
Elememto Vet[63658]= 17674
Elememto Vet[63659]= 24783
Elememto Vet[63660]= 29768
Elememto Vet[63661]= 30727
Elememto Vet[63662]= 22879
Elememto Vet[63663]= 9832
Elememto Vet[63664]= 29392
Elememto Vet[63665]= 12466
Elememto Vet[63666]= 33749
Elememto Vet[63667]= 17390
Elememto Vet[63668]= 21269
Elememto Vet[63669]= 14908
Elememto Vet[63670]= 29286
Elememto Vet[63671]= 7481
Elememto Vet[63672]= 20751
Elememto Vet[63673]= 13625
Elememto Vet[63674]= 33993
Elememto Vet[63675]= 7501
Elememto Vet[63676]= 15883
Elememto Vet[63677]= 31977
Elememto Vet[63678]= 34347
Elememto Vet[63679]= 25793
Elememto Vet[63680]= 23588
Elememto Vet[63681]= 22064
Elememto Vet[63682]= 4313
Elememto Vet[63683]= 36153
Elememto Vet[63684]= 17286
Elememto Vet[63685]= 11785
Elememto Vet[63686]= 29477
Elememto Vet[63687]= 14845
Elememto Vet[63688]= 35629
Elememto Vet[63689]= 10671
Elememto Vet[63690]= 30002
Elememto Vet[63691]= 22559
Elememto Vet[63692]= 31590
Elememto Vet[63693]= 21613
Elememto Vet[63694]= 28810
Elememto Vet[63695]= 23082
Elememto Vet[63696]= 21865
Elememto Vet[63697]= 25227
Elememto Vet[63698]= 30498
Elememto Vet[63699]= 35295
Elememto Vet[63700]= 26374
Elememto Vet[63701]= 28595
Elememto Vet[63702]= 19731
Elememto Vet[63703]= 33767
Elememto Vet[63704]= 34039
Elememto Vet[63705]= 16011
Elememto Vet[63706]= 25476
Elememto Vet[63707]= 13477
Elememto Vet[63708]= 5272
Elememto Vet[63709]= 19205
Elememto Vet[63710]= 4704
Elememto Vet[63711]= 13843
Elememto Vet[63712]= 5843
Elememto Vet[63713]= 7043
Elememto Vet[63714]= 33450
Elememto Vet[63715]= 17058
Elememto Vet[63716]= 29143
Elememto Vet[63717]= 28933
Elememto Vet[63718]= 29229
Elememto Vet[63719]= 41899
Elememto Vet[63720]= 27500
Elememto Vet[63721]= 41533
Elememto Vet[63722]= 42943
Elememto Vet[63723]= 41217
Elememto Vet[63724]= 31905
Elememto Vet[63725]= 32383
Elememto Vet[63726]= 9818
Elememto Vet[63727]= 32749
Elememto Vet[63728]= 22031
Elememto Vet[63729]= 38970
Elememto Vet[63730]= 9396
Elememto Vet[63731]= 4513
Elememto Vet[63732]= 26182
Elememto Vet[63733]= 33392
Elememto Vet[63734]= 32853
Elememto Vet[63735]= 17095
Elememto Vet[63736]= 37068
Elememto Vet[63737]= 23350
Elememto Vet[63738]= 17860
Elememto Vet[63739]= 27121
Elememto Vet[63740]= 21089
Elememto Vet[63741]= 44698
Elememto Vet[63742]= 22107
Elememto Vet[63743]= 38694
Elememto Vet[63744]= 31567
Elememto Vet[63745]= 21777
Elememto Vet[63746]= 9008
Elememto Vet[63747]= 29420
Elememto Vet[63748]= 25924
Elememto Vet[63749]= 21255
Elememto Vet[63750]= 8234
Elememto Vet[63751]= 28668
Elememto Vet[63752]= 39944
Elememto Vet[63753]= 35638
Elememto Vet[63754]= 19505
Elememto Vet[63755]= 9972
Elememto Vet[63756]= 16250
Elememto Vet[63757]= 12232
Elememto Vet[63758]= 22272
Elememto Vet[63759]= 30338
Elememto Vet[63760]= 27714
Elememto Vet[63761]= 20276
Elememto Vet[63762]= 6331
Elememto Vet[63763]= 28836
Elememto Vet[63764]= 29106
Elememto Vet[63765]= 8169
Elememto Vet[63766]= 21916
Elememto Vet[63767]= 20152
Elememto Vet[63768]= 35006
Elememto Vet[63769]= 25100
Elememto Vet[63770]= 26698
Elememto Vet[63771]= 40637
Elememto Vet[63772]= 35881
Elememto Vet[63773]= 44665
Elememto Vet[63774]= 14396
Elememto Vet[63775]= 9933
Elememto Vet[63776]= 32201
Elememto Vet[63777]= 13063
Elememto Vet[63778]= 17722
Elememto Vet[63779]= 29577
Elememto Vet[63780]= 20286
Elememto Vet[63781]= 34005
Elememto Vet[63782]= 15517
Elememto Vet[63783]= 5916
Elememto Vet[63784]= 13440
Elememto Vet[63785]= 28198
Elememto Vet[63786]= 21002
Elememto Vet[63787]= 21880
Elememto Vet[63788]= 20160
Elememto Vet[63789]= 12060
Elememto Vet[63790]= 41468
Elememto Vet[63791]= 3959
Elememto Vet[63792]= 21204
Elememto Vet[63793]= 30632
Elememto Vet[63794]= 43352
Elememto Vet[63795]= 29290
Elememto Vet[63796]= 29724
Elememto Vet[63797]= 26698
Elememto Vet[63798]= 19562
Elememto Vet[63799]= 26250
Elememto Vet[63800]= 36415
Elememto Vet[63801]= 24553
Elememto Vet[63802]= 45221
Elememto Vet[63803]= 16859
Elememto Vet[63804]= 15405
Elememto Vet[63805]= 19153
Elememto Vet[63806]= 38787
Elememto Vet[63807]= 30354
Elememto Vet[63808]= 23648
Elememto Vet[63809]= 12167
Elememto Vet[63810]= 30794
Elememto Vet[63811]= 17078
Elememto Vet[63812]= 38727
Elememto Vet[63813]= 40106
Elememto Vet[63814]= 19029
Elememto Vet[63815]= 7808
Elememto Vet[63816]= 5704
Elememto Vet[63817]= 26753
Elememto Vet[63818]= 27672
Elememto Vet[63819]= 23391
Elememto Vet[63820]= 27476
Elememto Vet[63821]= 32761
Elememto Vet[63822]= 27167
Elememto Vet[63823]= 12350
Elememto Vet[63824]= 31394
Elememto Vet[63825]= 34918
Elememto Vet[63826]= 25275
Elememto Vet[63827]= 23505
Elememto Vet[63828]= 20914
Elememto Vet[63829]= 16150
Elememto Vet[63830]= 23965
Elememto Vet[63831]= 17005
Elememto Vet[63832]= 27532
Elememto Vet[63833]= 11169
Elememto Vet[63834]= 20052
Elememto Vet[63835]= 32457
Elememto Vet[63836]= 30513
Elememto Vet[63837]= 19906
Elememto Vet[63838]= 35263
Elememto Vet[63839]= 28475
Elememto Vet[63840]= 35653
Elememto Vet[63841]= 31425
Elememto Vet[63842]= 19424
Elememto Vet[63843]= 46566
Elememto Vet[63844]= 40510
Elememto Vet[63845]= 19276
Elememto Vet[63846]= 33331
Elememto Vet[63847]= 30645
Elememto Vet[63848]= 36589
Elememto Vet[63849]= 35446
Elememto Vet[63850]= 33595
Elememto Vet[63851]= 40327
Elememto Vet[63852]= 40966
Elememto Vet[63853]= 25230
Elememto Vet[63854]= 34036
Elememto Vet[63855]= 45318
Elememto Vet[63856]= 7806
Elememto Vet[63857]= 11853
Elememto Vet[63858]= 37988
Elememto Vet[63859]= 30808
Elememto Vet[63860]= 14486
Elememto Vet[63861]= 34762
Elememto Vet[63862]= 19461
Elememto Vet[63863]= 25730
Elememto Vet[63864]= 34152
Elememto Vet[63865]= 5473
Elememto Vet[63866]= 15051
Elememto Vet[63867]= 33034
Elememto Vet[63868]= 14192
Elememto Vet[63869]= 31438
Elememto Vet[63870]= 14431
Elememto Vet[63871]= 24324
Elememto Vet[63872]= 16889
Elememto Vet[63873]= 2101
Elememto Vet[63874]= 20347
Elememto Vet[63875]= 22679
Elememto Vet[63876]= 36592
Elememto Vet[63877]= 27206
Elememto Vet[63878]= 26373
Elememto Vet[63879]= 41354
Elememto Vet[63880]= 31039
Elememto Vet[63881]= 27348
Elememto Vet[63882]= 19012
Elememto Vet[63883]= 34672
Elememto Vet[63884]= 46164
Elememto Vet[63885]= 42064
Elememto Vet[63886]= 40769
Elememto Vet[63887]= 28834
